age,years_employed,credit_score,credit_history_years,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,annual_income_log,current_debt_log,savings_assets_log,occupation_status_Self-Employed,occupation_status_Student,product_type_Line of Credit,product_type_Personal Loan,loan_intent_Debt Consolidation,loan_intent_Education,loan_intent_Home Improvement,loan_intent_Medical,loan_intent_Personal,loan_status
40,18.7,646,14.2,0,1,0,6900,19.46,0.386,0.152,0.051,10.720421929870149,9.769384568012647,7.954372272531867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,5.3,563,5.1,1,1,0,14100,21.87,0.342,0.265,0.088,10.882696743956457,9.809671256331843,5.480638923341991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
45,25.3,589,0.2,0,0,0,100000,16.71,0.599,1.003,0.334,11.51005133862326,10.998292602861284,2.3978952727983707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43,8.0,728,3.9,0,0,0,100000,10.96,0.269,1.014,0.338,11.49940446686545,10.18539045772387,6.338594078203183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
42,11.4,614,1.6,0,1,1,40200,13.57,0.307,0.874,0.291,10.736483628212472,9.557045784877424,3.367295829986474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28,3.8,680,5.5,0,0,0,38100,18.97,0.158,1.331,0.444,10.262280252445862,8.420462002456466,6.269096283706261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,4.6,614,7.1,0,0,0,20800,12.81,0.318,0.468,0.156,10.702547596181969,9.555772349968867,8.010359588919783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23,1.9,472,1.6,0,3,0,27300,16.64,0.084,1.098,0.366,10.121136033568359,7.643003635560718,5.652489180268651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,3.9,654,10.7,0,0,0,23100,10.96,0.471,0.665,0.222,10.455186369511699,9.701616136497458,7.576097340623111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
28,2.4,584,7.9,1,3,1,25300,21.0,0.193,0.995,0.332,10.144038708505372,8.498418036089904,7.025538314638521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42,8.0,638,12.1,0,1,0,37700,20.2,0.391,0.496,0.165,11.239501264265147,10.300214594701007,7.4999765409521215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,13.7,599,2.1,0,0,0,50300,16.16,0.253,0.587,0.196,11.359179703152607,9.986633133622798,5.278114659230517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,1.6,673,11.0,0,1,0,4700,18.71,0.278,0.101,0.034,10.747551618412935,9.468464892185638,8.752265313595721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25,5.0,645,1.8,0,3,0,20700,11.16,0.056,0.44,0.147,10.759391134395187,7.8838232148921525,9.702350081484532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,5.0,711,12.8,0,1,0,36000,16.85,0.078,1.033,0.344,10.459124004835836,7.908387159290043,5.075173815233827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35,15.9,604,13.2,0,1,0,3200,20.96,0.107,0.117,0.039,10.215593908898434,7.978653729082731,8.83927669058535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
41,3.1,572,18.6,0,1,1,10500,14.54,0.118,0.291,0.097,10.493965038374695,8.356554845453426,7.368339686311381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,1.5,691,5.5,0,0,0,70000,18.49,0.279,0.399,0.133,12.07486996791432,10.798738492141016,4.727387818712341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,1.1,716,7.9,0,0,0,12400,8.0,0.589,0.827,0.276,9.61587214452889,9.086702731518004,4.74493212836325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,0.4,764,15.3,0,0,0,17800,6.26,0.441,0.352,0.117,10.831904464208124,10.012969563153126,9.095826985187422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,2.8,617,16.7,0,2,0,7000,11.85,0.122,0.325,0.108,9.979058739383202,7.873217054862741,4.143134726391533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,611,1.9,0,0,0,28100,13.95,0.715,0.909,0.303,10.339255522574339,10.00324238567312,4.07753744390572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
26,1.2,666,3.6,0,1,0,1300,18.7,0.218,0.066,0.022,9.893841175484322,8.36985260351753,5.799092654460526,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18,0.0,560,0.5,0,0,0,8100,15.23,0.223,0.536,0.179,9.623641365852121,8.124446855715847,3.8066624897703196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
37,15.9,653,9.0,0,0,0,16800,17.85,0.051,0.4,0.133,10.644805657957367,7.677400430514807,4.997212273764115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39,13.9,656,3.5,0,0,0,13200,9.09,0.156,0.543,0.181,10.098067006725584,8.239065331769268,10.431347268857898,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28,1.2,624,8.6,0,1,0,44100,13.85,0.413,0.922,0.307,10.775638291416081,9.892477160016076,8.855092980028635,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25,2.0,587,4.3,0,2,0,19100,22.0,0.093,1.076,0.359,9.783859065080597,7.4127640174265625,6.336825731146441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18,1.0,606,2.0,0,1,0,6900,19.99,0.09,0.087,0.029,11.284719119313555,8.876684166614451,8.9851948179913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,3.7,679,15.8,0,1,0,19100,12.67,0.281,0.351,0.117,10.905772477577145,9.636326803305096,5.583496308781699,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
32,1.2,761,4.4,0,0,0,51300,9.42,0.086,1.15,0.383,10.705690911372514,8.248529124800218,7.143617602704121,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
30,1.6,718,1.4,0,0,0,12600,8.94,0.43,0.4,0.133,10.357901542376156,9.513403546466266,8.813735892300215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
53,25.7,697,23.5,0,0,0,38600,10.77,0.157,0.506,0.169,11.241667770932589,9.387816877106937,8.833899942908635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43,5.4,577,22.6,0,0,0,48900,22.52,0.394,0.602,0.201,11.30555683277138,10.373272407852593,10.47734431190475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35,2.1,704,2.0,0,0,0,3400,11.39,0.499,0.099,0.033,10.447496470092352,9.75330399326998,6.023447592961033,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
23,3.5,578,5.0,0,0,0,5000,14.03,0.182,0.291,0.097,9.752257603219848,8.048788283534199,5.746203190540153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
41,19.9,733,13.9,0,0,0,24400,11.17,0.141,0.867,0.289,10.245480237688719,8.284251797621916,7.3783837129967145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
29,4.0,590,10.7,0,0,2,23300,22.88,0.53,0.113,0.038,12.23854951616293,11.60420936837286,10.385481509633417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26,2.1,610,0.8,0,1,0,15800,12.3,0.244,0.43,0.143,10.511076844734427,9.102532419341877,3.7612001156935624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,27.6,698,24.2,0,0,0,49400,18.3,0.3,1.041,0.347,10.767305347149167,9.561841957140917,6.728628613084702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
37,10.3,679,11.2,0,0,0,70000,18.89,0.385,0.648,0.216,11.590127217873695,10.635735246717989,5.652489180268651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
25,6.0,593,4.0,0,0,0,34600,15.43,0.067,0.727,0.242,10.770903116628146,8.073714641109857,4.68213122712422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
36,17.9,729,9.8,0,0,0,50000,8.36,0.374,0.457,0.152,11.6031956927992,10.619618569486448,7.188412736496954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33,8.9,540,1.8,0,0,0,23900,15.22,0.195,0.798,0.266,10.307585059236986,8.671972245203792,4.110873864173311,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
58,16.1,679,5.3,0,1,0,40700,12.17,0.302,0.856,0.285,10.769516037258176,9.57352408782774,7.014814351275545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
39,10.8,664,6.9,0,0,0,49300,11.86,0.048,1.21,0.403,10.614793853711983,7.5745584842024805,4.04305126783455,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
31,1.1,694,2.6,0,0,0,15000,9.01,0.685,0.178,0.059,11.339095750208939,10.960305151547193,6.133398042996649,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25,1.8,610,3.1,0,0,1,100000,13.37,0.074,0.956,0.319,11.557592856465387,8.952217101765946,7.945909598613133,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
19,0.4,578,1.6,1,0,0,12400,13.63,0.113,0.402,0.134,10.337151315002972,8.15478757276852,4.454347296253507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47,25.4,660,23.9,0,1,0,23000,9.29,0.261,0.653,0.218,10.469766804487085,9.126306376366173,9.581283046045924,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,631,1.8,0,0,0,16900,19.53,0.074,0.918,0.306,9.82086652384779,7.221835825288449,5.420534999272286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,1.3,649,14.4,0,1,0,15400,13.69,0.045,0.518,0.173,10.300449948152544,7.20414929203594,4.127134385045092,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
20,1.2,571,1.1,0,2,1,5100,14.72,0.091,0.281,0.094,9.808132371719273,7.415175109613295,4.248495242049359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33,6.8,634,10.5,0,0,0,7400,20.34,0.125,0.397,0.132,9.833065088239582,7.751045117971802,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24,4.9,473,1.3,0,0,0,5900,22.44,0.325,0.2,0.067,10.293940540523788,9.169414205363537,4.709530201312334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49,10.2,759,28.5,0,1,0,100000,9.33,0.142,0.619,0.206,11.992798976288661,10.04020137585195,12.611541086966115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29,7.3,639,1.1,0,1,0,66600,19.62,0.419,1.201,0.4,10.923056633863785,10.053544148742807,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,10.7,628,4.6,0,0,0,60900,19.21,0.198,0.627,0.209,11.483908515899735,9.865993348108548,7.346010209913293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,1.9,682,7.8,0,1,0,3500,18.4,0.236,0.1,0.033,10.460041515007148,9.015784277513886,7.037905963447182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,0.9,586,0.7,0,1,0,11400,21.65,0.43,0.411,0.137,10.231783597873164,9.387565631345389,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55,34.9,726,10.2,0,0,0,49300,16.92,0.279,0.405,0.135,11.709527896256425,10.43220220913786,6.723832440821209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
43,1.0,720,11.6,0,0,0,100000,10.93,0.466,1.086,0.362,11.43025012830132,10.667302867213317,7.86172707782398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
52,21.1,585,11.8,1,2,0,100000,16.1,0.275,0.895,0.298,11.623392917996199,10.334067948122689,8.501470230951002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
33,0.1,567,0.6,0,2,1,70000,22.98,0.195,0.527,0.176,11.79751024576253,10.162152675917417,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,24.6,560,8.1,0,1,0,71100,16.25,0.317,0.507,0.169,11.85058271347315,10.701129874425522,8.948455992345542,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
53,1.6,722,28.6,0,1,0,1500,16.43,0.226,0.1,0.033,9.61587214452889,8.130647968160584,6.646390514847729,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27,1.5,675,7.1,0,0,0,29900,9.1,0.279,0.625,0.208,10.77534561256631,9.499196754655733,5.82600010738045,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,6.4,553,7.5,1,0,1,28800,15.1,0.421,1.199,0.4,10.086683726740743,9.222170123729759,6.335054251498059,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
35,10.5,710,5.3,0,0,0,70000,17.11,0.215,0.733,0.244,11.46715374072406,9.928667851066427,6.511745329644728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37,10.3,627,9.0,0,2,0,6000,20.39,0.386,0.278,0.093,9.980911449500931,9.0280988119824,5.318119993844216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18,0.0,680,0.1,0,0,0,50700,12.58,0.27,1.347,0.449,10.535583457775974,9.227689010310796,2.0794415416798357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39,1.6,637,1.2,0,1,0,9800,11.02,0.435,0.343,0.114,10.261057096201172,9.429475901892854,6.018593214496234,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
58,39.6,626,16.2,0,1,0,12300,20.34,0.096,0.197,0.066,11.042409704607737,8.698681067461614,7.232010331664759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41,10.9,734,16.3,0,1,0,33500,17.17,0.081,0.56,0.187,10.999596710986118,8.492285555710053,8.991064332188461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
33,1.8,718,0.9,0,0,0,13900,16.99,0.011,0.437,0.146,10.36668683462848,5.834810737062605,4.736198448394496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
55,0.1,659,4.0,0,0,0,6800,9.89,0.24,0.453,0.151,9.61587214452889,8.188966863648876,5.187385805840755,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35,2.3,636,3.6,0,0,0,45500,12.35,0.333,0.607,0.202,11.225123385317872,10.126511096649761,5.638354669333745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56,0.4,749,24.9,0,1,0,2200,17.46,0.316,0.102,0.034,9.977341921106609,8.826734598220911,7.261927092702751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45,3.8,634,24.4,0,0,0,9900,13.77,0.284,0.101,0.034,11.49126250833397,10.234265033343494,10.088763075406442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
21,1.0,610,1.0,0,0,0,3200,20.81,0.567,0.117,0.039,10.216032954712599,9.648917831534549,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
39,2.2,661,7.8,0,0,0,83600,12.47,0.3,1.372,0.457,11.017530178859595,9.814219084777946,8.531096096585228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39,4.4,641,18.7,0,0,0,32600,20.19,0.124,0.989,0.33,10.402807236115917,8.312135107648412,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
21,1.0,620,1.0,0,0,0,6000,14.4,0.494,0.13,0.043,10.739218776551866,10.033462628957874,4.04305126783455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18,0.0,643,0.5,0,3,0,12500,13.68,0.151,0.606,0.202,9.935228438320191,8.044305406990638,4.574710978503383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,8.0,600,10.2,0,1,0,58500,19.91,0.133,0.921,0.307,11.059220291360612,9.045465728785949,8.022896869601457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
66,22.6,702,14.3,0,1,0,2500,11.03,0.225,0.064,0.021,10.567720722931432,9.077722847361343,7.772752716468742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
34,11.3,656,0.2,0,0,0,40200,18.86,0.367,1.114,0.371,10.493826513114392,9.49046898877305,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,6.4,662,9.0,0,0,0,64000,18.7,0.059,1.159,0.386,10.919098594700833,8.0959035329611,6.049733455231958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,5.1,638,8.4,0,1,0,37600,13.21,0.269,0.472,0.157,11.284807059564494,9.973200164947428,7.7102051944325325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26,5.3,574,3.9,0,0,0,81400,15.54,0.524,1.844,0.615,10.695438802154653,10.049274784602108,6.492239835020471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
28,3.9,596,9.2,0,0,0,6400,21.72,0.232,0.253,0.084,10.136660639487516,8.677269139262872,6.874198495453294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,7.2,697,2.7,0,2,0,78400,12.45,0.277,1.654,0.551,10.766609548270218,9.48158813796454,4.836281906951478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,549,1.2,0,1,0,37300,14.9,0.122,0.647,0.216,10.962925793628768,8.86304982791909,4.59511985013459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56,1.5,590,10.4,0,0,1,31700,21.09,0.475,0.372,0.124,11.35361315347912,10.60893378868309,10.403080323368991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0.4,650,5.2,0,0,0,16200,12.34,0.085,0.541,0.18,10.307050853354696,7.843848638152472,5.225746673713202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,606,0.9,0,1,0,1000,14.05,0.602,0.06,0.02,9.719384409659742,9.211739392889891,4.189654742026425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
27,1.8,616,4.6,0,0,0,8600,19.64,0.071,0.57,0.19,9.620859354387026,6.982862751468942,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,1.0,641,0.5,0,0,0,41300,14.8,0.323,1.096,0.365,10.53691126761627,9.405495886750224,3.2188758248682006,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25,2.1,612,1.2,0,0,0,19800,20.03,0.265,1.32,0.44,9.61587214452889,8.286521373681236,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51,0.7,616,9.5,0,0,0,3100,20.13,0.152,0.1,0.033,10.343515104993404,8.45765547870004,5.840641657373398,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
41,0.5,723,22.5,0,0,0,10300,10.76,0.215,0.307,0.102,10.421894366322432,8.887100204123687,6.664409020350408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
48,11.1,644,28.0,0,1,0,46300,14.64,0.646,0.813,0.271,10.949366914552034,10.511675793868882,6.447305862541213,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
34,0.7,626,5.9,0,0,1,44200,14.18,0.184,1.99,0.663,10.008613040577128,8.317033476492403,6.5638555265321274,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
50,3.5,597,20.7,0,0,0,23400,22.35,0.272,0.404,0.135,10.965712443751848,9.663070672551461,7.301822342137932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35,13.7,621,10.0,0,1,0,38800,19.78,0.306,1.118,0.373,10.454581417529315,9.270023374137356,5.564520407322694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45,26.5,605,12.6,0,1,0,37500,19.26,0.157,1.175,0.392,10.370737393585243,8.51959031601596,10.449323113491568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33,0.8,663,9.4,0,0,0,2700,18.75,0.307,0.101,0.034,10.19159453470099,9.011401509358791,7.2078598714324755,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20,0.0,686,1.6,0,0,0,11400,11.69,0.078,0.369,0.123,10.337702073930279,7.786967002614872,3.912023005428146,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,553,0.8,0,0,2,89900,16.71,0.283,1.642,0.547,10.910678755725908,9.64782080951636,4.2626798770413155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
42,17.4,726,14.5,0,0,0,36000,16.08,0.14,0.642,0.214,10.933928061100904,8.965079015408355,6.359573868672378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
22,0.2,586,2.9,0,0,0,29900,16.88,0.647,1.69,0.563,9.780811314668615,9.345308232386667,3.4339872044851463,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
26,0.7,608,2.1,0,2,0,16000,11.18,0.322,0.311,0.104,10.84795749467559,9.71456425210761,3.8918202981106265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
54,14.2,786,21.6,0,1,0,70000,15.39,0.28,1.098,0.366,11.062489141217021,9.789926840312962,9.39357817555449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28,1.2,658,0.7,0,0,0,3100,17.9,0.025,0.099,0.033,10.351884428027805,6.680854678790215,4.584967478670572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,4.5,654,7.6,0,1,0,2700,17.41,0.234,0.124,0.041,9.98759889515478,8.537387898701757,7.253470382684528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35,0.7,583,12.9,0,3,0,8100,21.26,0.057,0.353,0.118,10.041508850433503,7.170119543449628,7.176254532017144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43,0.4,654,16.1,0,0,0,15500,18.6,0.156,0.593,0.198,10.171260241993542,8.31581113188354,7.857867559331803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
47,26.0,671,21.7,0,0,0,100000,12.43,0.291,1.191,0.397,11.33829823080897,10.104344594271097,10.918029589408013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,1.4,611,8.3,0,0,0,6100,14.55,0.275,0.291,0.097,9.949941656908011,8.658519127506672,7.641084249174914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
70,1.9,692,14.5,0,0,0,34000,18.46,0.441,0.518,0.173,11.090949804735075,10.272772653189536,9.320718279445792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
35,1.2,631,12.0,0,1,0,67900,13.43,0.064,1.625,0.542,10.640149099927033,7.892452043520352,7.351158226430694,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
26,3.1,553,2.6,0,1,0,3800,16.28,0.114,0.081,0.027,10.75856223773664,8.590815331286851,6.154858094016418,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,21.2,634,0.0,0,0,0,70000,19.05,0.324,0.631,0.21,11.61597832002631,10.488102526272613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36,3.1,597,8.2,0,1,0,48700,15.85,0.133,0.618,0.206,11.274338272162165,9.254644297532707,7.784889295655098,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
40,17.7,681,6.7,0,0,0,27200,11.39,0.095,0.554,0.185,10.801614313782611,8.45126704130007,7.050989447068045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
59,3.3,739,6.5,0,0,0,70000,16.19,0.09,0.922,0.307,11.237211488294301,8.82893352896109,7.360739903058278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30,9.5,626,0.3,0,1,0,18000,20.95,0.724,0.527,0.176,10.438166412324279,10.115812796414458,4.356708826689592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24,2.1,594,0.4,0,2,0,43600,22.43,0.066,1.255,0.418,10.455560680280383,7.7336835707759,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37,4.6,656,18.7,0,0,0,69000,17.91,0.307,0.979,0.326,11.162630127995534,9.98289929196029,7.842278779117352,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,9.1,631,8.5,0,0,1,6700,13.17,0.321,0.104,0.035,11.07143931928285,9.934356176198595,5.0106352940962555,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
36,14.8,637,9.9,0,0,0,2100,14.7,0.126,0.091,0.03,10.047804323304367,7.973155433444133,6.428105272684596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
26,1.5,638,6.6,0,1,0,6100,14.87,0.269,0.198,0.066,10.333059735987526,9.02063159674821,3.258096538021482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
35,13.0,631,17.0,0,0,0,70000,20.36,0.352,0.28,0.093,12.429220196836383,11.384466898066425,9.42778773074551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36,9.9,680,10.4,0,0,0,55100,18.72,0.065,0.603,0.201,11.423361742607483,8.682877107057168,6.645090969505644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48,20.0,743,16.0,0,0,1,31100,15.53,0.505,1.343,0.448,10.049922830765674,9.366660126231137,4.189654742026425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30,4.4,631,0.2,0,1,0,65100,19.72,0.244,1.202,0.401,10.899568652556571,9.487138427825885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
31,3.6,696,10.7,0,0,0,24800,10.01,0.235,0.667,0.222,10.523176549783848,9.074291527512907,5.87493073085203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
52,7.2,756,21.3,0,0,0,22900,14.21,0.229,0.863,0.288,10.186031447131786,8.71308886823731,7.319202458767849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18,0.0,566,1.9,0,0,0,13500,21.12,0.402,0.466,0.155,10.275085591132715,9.363404747703019,6.97166860472579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
